date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:09:06	13567/13567	---MC-	302	error ('Found')	text/html	date:Fri,%2025%20Dec%202020%2011:08:59%20GMT	https://www.dolunaycraft.com/kredi/gonder	C:/Benim%20Web%20Sitem/BossKing%20Web/www.dolunaycraft.com/kredi/gonder	(from https://www.dolunaycraft.com/etiket/dolunaycraft/2)
14:09:06	13912/13912	---MC-	302	error ('Found')	text/html	date:Fri,%2025%20Dec%202020%2011:09:00%20GMT	https://www.dolunaycraft.com/carkifelek	C:/Benim%20Web%20Sitem/BossKing%20Web/www.dolunaycraft.com/carkifelek	(from https://www.dolunaycraft.com/etiket/dolunaycraft/2)
14:09:08	13567/13567	---MC-	302	error ('Found')	text/html	date:Fri,%2025%20Dec%202020%2011:09:01%20GMT	https://www.dolunaycraft.com/destek	C:/Benim%20Web%20Sitem/BossKing%20Web/www.dolunaycraft.com/destek	(from https://www.dolunaycraft.com/etiket/dolunaycraft/2)
14:09:10	13567/13567	---MC-	302	error ('Found')	text/html	date:Fri,%2025%20Dec%202020%2011:09:03%20GMT	https://www.dolunaycraft.com/kredi/gonder	C:/Benim%20Web%20Sitem/BossKing%20Web/www.dolunaycraft.com/kredi/gonder	(from https://www.dolunaycraft.com/etiket/guncelleme/0)
14:09:10	13912/13912	---MC-	302	error ('Found')	text/html	date:Fri,%2025%20Dec%202020%2011:09:03%20GMT	https://www.dolunaycraft.com/carkifelek	C:/Benim%20Web%20Sitem/BossKing%20Web/www.dolunaycraft.com/carkifelek	(from https://www.dolunaycraft.com/etiket/guncelleme/0)
14:09:10	13566/13566	---MC-	302	error ('Found')	text/html	date:Fri,%2025%20Dec%202020%2011:09:04%20GMT	https://www.dolunaycraft.com/destek	C:/Benim%20Web%20Sitem/BossKing%20Web/www.dolunaycraft.com/destek	(from https://www.dolunaycraft.com/etiket/guncelleme/0)
14:09:11	13566/13566	---MC-	302	error ('Found')	text/html	date:Fri,%2025%20Dec%202020%2011:09:04%20GMT	https://www.dolunaycraft.com/kredi/gonder	C:/Benim%20Web%20Sitem/BossKing%20Web/www.dolunaycraft.com/kredi/gonder	(from https://www.dolunaycraft.com/etiket/guncelleme/1)
14:09:11	13912/13912	---MC-	302	error ('Found')	text/html	date:Fri,%2025%20Dec%202020%2011:09:04%20GMT	https://www.dolunaycraft.com/carkifelek	C:/Benim%20Web%20Sitem/BossKing%20Web/www.dolunaycraft.com/carkifelek	(from https://www.dolunaycraft.com/etiket/guncelleme/1)
14:09:13	13567/13567	---MC-	302	error ('Found')	text/html	date:Fri,%2025%20Dec%202020%2011:09:06%20GMT	https://www.dolunaycraft.com/destek	C:/Benim%20Web%20Sitem/BossKing%20Web/www.dolunaycraft.com/destek	(from https://www.dolunaycraft.com/etiket/guncelleme/1)
14:09:13	13567/13567	---MC-	302	error ('Found')	text/html	date:Fri,%2025%20Dec%202020%2011:09:07%20GMT	https://www.dolunaycraft.com/kredi/gonder	C:/Benim%20Web%20Sitem/BossKing%20Web/www.dolunaycraft.com/kredi/gonder	(from https://www.dolunaycraft.com/etiket/guncelleme/2)
14:09:15	13912/13912	---MC-	302	error ('Found')	text/html	date:Fri,%2025%20Dec%202020%2011:09:08%20GMT	https://www.dolunaycraft.com/carkifelek	C:/Benim%20Web%20Sitem/BossKing%20Web/www.dolunaycraft.com/carkifelek	(from https://www.dolunaycraft.com/etiket/guncelleme/2)
14:09:16	13567/13567	---MC-	302	error ('Found')	text/html	date:Fri,%2025%20Dec%202020%2011:09:09%20GMT	https://www.dolunaycraft.com/destek	C:/Benim%20Web%20Sitem/BossKing%20Web/www.dolunaycraft.com/destek	(from https://www.dolunaycraft.com/etiket/guncelleme/2)
14:09:17	13567/13567	---MC-	302	error ('Found')	text/html	date:Fri,%2025%20Dec%202020%2011:09:10%20GMT	https://www.dolunaycraft.com/kredi/gonder	C:/Benim%20Web%20Sitem/BossKing%20Web/www.dolunaycraft.com/kredi/gonder	(from https://www.dolunaycraft.com/etiket/beta/0)
14:09:17	13912/13912	---MC-	302	error ('Found')	text/html	date:Fri,%2025%20Dec%202020%2011:09:10%20GMT	https://www.dolunaycraft.com/carkifelek	C:/Benim%20Web%20Sitem/BossKing%20Web/www.dolunaycraft.com/carkifelek	(from https://www.dolunaycraft.com/etiket/beta/0)
14:09:18	13567/13567	---MC-	302	error ('Found')	text/html	date:Fri,%2025%20Dec%202020%2011:09:11%20GMT	https://www.dolunaycraft.com/destek	C:/Benim%20Web%20Sitem/BossKing%20Web/www.dolunaycraft.com/destek	(from https://www.dolunaycraft.com/etiket/beta/0)
14:09:18	13567/13567	---MC-	302	error ('Found')	text/html	date:Fri,%2025%20Dec%202020%2011:09:11%20GMT	https://www.dolunaycraft.com/kredi/gonder	C:/Benim%20Web%20Sitem/BossKing%20Web/www.dolunaycraft.com/kredi/gonder	(from https://www.dolunaycraft.com/etiket/beta/1)
14:09:18	13912/13912	---MC-	302	error ('Found')	text/html	date:Fri,%2025%20Dec%202020%2011:09:12%20GMT	https://www.dolunaycraft.com/carkifelek	C:/Benim%20Web%20Sitem/BossKing%20Web/www.dolunaycraft.com/carkifelek	(from https://www.dolunaycraft.com/etiket/beta/1)
14:09:19	13567/13567	---MC-	302	error ('Found')	text/html	date:Fri,%2025%20Dec%202020%2011:09:12%20GMT	https://www.dolunaycraft.com/destek	C:/Benim%20Web%20Sitem/BossKing%20Web/www.dolunaycraft.com/destek	(from https://www.dolunaycraft.com/etiket/beta/1)
14:09:19	13567/13567	---MC-	302	error ('Found')	text/html	date:Fri,%2025%20Dec%202020%2011:09:12%20GMT	https://www.dolunaycraft.com/kredi/gonder	C:/Benim%20Web%20Sitem/BossKing%20Web/www.dolunaycraft.com/kredi/gonder	(from https://www.dolunaycraft.com/etiket/beta/2)
14:09:20	13912/13912	---MC-	302	error ('Found')	text/html	date:Fri,%2025%20Dec%202020%2011:09:13%20GMT	https://www.dolunaycraft.com/carkifelek	C:/Benim%20Web%20Sitem/BossKing%20Web/www.dolunaycraft.com/carkifelek	(from https://www.dolunaycraft.com/etiket/beta/2)
14:09:21	13567/13567	---MC-	302	error ('Found')	text/html	date:Fri,%2025%20Dec%202020%2011:09:14%20GMT	https://www.dolunaycraft.com/destek	C:/Benim%20Web%20Sitem/BossKing%20Web/www.dolunaycraft.com/destek	(from https://www.dolunaycraft.com/etiket/beta/2)
